Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101,Feature102,Feature103,Feature104,Feature105,Feature106,Feature107,Feature108,Feature109,Feature110,Feature111,Feature112,Feature113,Feature114,Feature115,Feature116,Feature117,Feature118,Feature119,Feature120,Feature121,Feature122,Feature123,Feature124,Feature125,Feature126,Feature127,Feature128,Feature129,Feature130,Feature131,Feature132,Feature133,Feature134,Feature135,Feature136,Feature137,Feature138,Feature139,Feature140,Feature141,Feature142,Feature143,Feature144,Feature145,Feature146,Feature147,Feature148,Feature149,Feature150,Feature151,Feature152,Feature153,Feature154,Feature155,Feature156,Feature157,Feature158,Feature159,Feature160,Feature161,Feature162,Feature163,Feature164,Feature165,Feature166,Feature167,Feature168,Feature169,Feature170,Feature171,Feature172,Feature173,Feature174,Feature175,Feature176,Feature177,Feature178,Feature179,Feature180,Feature181,Feature182,Feature183,Feature184,Feature185,Feature186,Feature187,Feature188,class
9.090909,0,9.090909,0,0,0,0,4.545455,4.545455,22.727273,0,0,0,9.090909,9.090909,9.090909,0,13.636364,0,9.090909,31.818182,27.272727,40.909091,19.047619,14.285714,28.571429,22.727273,22.727273,40.909091,68.181818,100,18.181818,18.181818,50,59.090909,81.818182,4.545455,9.090909,31.818182,77.272727,95.454545,27.272727,50,22.727273,33.333333,14.285714,19.047619,22.727273,22.727273,36.363636,50,81.818182,4.545455,9.090909,45.454545,77.272727,95.454545,18.181818,18.181818,40.909091,63.636364,100,50,18.181818,31.818182,28.571429,23.809524,9.52381,4.545455,9.090909,31.818182,77.272727,95.454545,36.363636,36.363636,50,59.090909,81.818182,22.727273,22.727273,40.909091,68.181818,100,27.272727,50,22.727273,33.333333,14.285714,19.047619,22.727273,22.727273,36.363636,50,81.818182,4.545455,9.090909,45.454545,77.272727,95.454545,18.181818,18.181818,40.909091,63.636364,100,13.636364,77.272727,9.090909,23.809524,0,9.52381,40.909091,0,40.909091,68.181818,100,4.545455,18.181818,50,72.727273,95.454545,22.727273,0,22.727273,22.727273,27.272727,36.363636,13.636364,50,4.761905,38.095238,14.285714,22.727273,27.272727,50,68.181818,100,36.363636,0,36.363636,40.909091,81.818182,4.545455,9.090909,31.818182,77.272727,95.454545,54.545455,27.272727,18.181818,28.571429,19.047619,9.52381,4.545455,40.909091,59.090909,86.363636,100,9.090909,9.090909,18.181818,54.545455,77.272727,22.727273,22.727273,27.272727,36.363636,81.818182,50,31.818182,18.181818,19.047619,23.809524,14.285714,4.545455,9.090909,50,77.272727,95.454545,22.727273,22.727273,40.909091,68.181818,100,18.181818,18.181818,36.363636,63.636364,81.818182,positive
11.538462,0,3.846154,7.692308,3.846154,19.230769,11.538462,0,0,11.538462,3.846154,0,3.846154,0,0,7.692308,0,11.538462,3.846154,0,11.538462,53.846154,34.615385,16,8,44,42.307692,0,42.307692,73.076923,92.307692,7.692308,19.230769,46.153846,69.230769,100,3.846154,11.538462,26.923077,53.846154,96.153846,46.153846,30.769231,23.076923,40,28,12,7.692308,34.615385,57.692308,76.923077,100,3.846154,11.538462,26.923077,61.538462,88.461538,19.230769,19.230769,50,53.846154,96.153846,34.615385,42.307692,23.076923,32,20,28,3.846154,11.538462,26.923077,53.846154,96.153846,7.692308,15.384615,46.153846,69.230769,100,19.230769,19.230769,42.307692,73.076923,92.307692,42.307692,34.615385,23.076923,40,28,12,7.692308,15.384615,46.153846,76.923077,100,3.846154,11.538462,26.923077,61.538462,88.461538,19.230769,19.230769,50,53.846154,96.153846,0,88.461538,11.538462,0,0,24,0,0,0,0,0,3.846154,19.230769,46.153846,69.230769,100,42.307692,0,42.307692,73.076923,92.307692,46.153846,15.384615,38.461538,24,44,8,7.692308,19.230769,46.153846,80.769231,100,34.615385,34.615385,42.307692,57.692308,73.076923,3.846154,11.538462,50,61.538462,96.153846,46.153846,19.230769,34.615385,28,36,12,3.846154,19.230769,42.307692,61.538462,100,11.538462,11.538462,26.923077,50,96.153846,7.692308,34.615385,57.692308,69.230769,92.307692,61.538462,11.538462,26.923077,24,40,0,3.846154,15.384615,46.153846,76.923077,100,42.307692,0,42.307692,73.076923,92.307692,19.230769,19.230769,34.615385,57.692308,84.615385,positive
8.333333,0,16.666667,0,8.333333,8.333333,0,0,8.333333,8.333333,0,16.666667,0,0,0,16.666667,0,8.333333,0,0,41.666667,33.333333,25,27.272727,18.181818,27.272727,16.666667,16.666667,33.333333,41.666667,100,25,25,58.333333,75,83.333333,8.333333,0,8.333333,50,66.666667,50,33.333333,16.666667,54.545455,9.090909,9.090909,16.666667,16.666667,58.333333,75,100,8.333333,8.333333,33.333333,66.666667,91.666667,41.666667,0,41.666667,41.666667,50,25,33.333333,41.666667,27.272727,18.181818,27.272727,8.333333,0,8.333333,50,66.666667,25,25,58.333333,75,83.333333,16.666667,16.666667,33.333333,41.666667,100,50,33.333333,16.666667,54.545455,9.090909,9.090909,16.666667,16.666667,58.333333,75,100,8.333333,8.333333,33.333333,66.666667,91.666667,41.666667,0,41.666667,41.666667,50,8.333333,75,16.666667,18.181818,0,27.272727,41.666667,0,0,0,41.666667,8.333333,25,50,66.666667,91.666667,16.666667,0,16.666667,16.666667,100,50,25,25,36.363636,27.272727,18.181818,16.666667,16.666667,58.333333,83.333333,100,25,0,25,41.666667,75,8.333333,0,8.333333,50,66.666667,25,16.666667,58.333333,27.272727,18.181818,9.090909,8.333333,0,8.333333,41.666667,58.333333,50,0,50,50,66.666667,16.666667,16.666667,33.333333,83.333333,100,41.666667,41.666667,16.666667,27.272727,18.181818,18.181818,8.333333,8.333333,50,58.333333,83.333333,16.666667,16.666667,33.333333,41.666667,100,25,0,25,25,75,positive
8.163265,6.122449,0,4.081633,4.081633,6.122449,4.081633,10.204082,2.040816,18.367347,0,4.081633,6.122449,10.204082,2.040816,2.040816,2.040816,8.163265,0,2.040816,22.44898,30.612245,46.938776,10.416667,31.25,22.916667,10.204082,16.326531,38.77551,75.510204,97.959184,2.040816,6.122449,30.612245,63.265306,100,8.163265,34.693878,51.020408,77.55102,95.918367,30.612245,55.102041,14.285714,31.25,10.416667,14.583333,2.040816,12.244898,46.938776,65.306122,100,8.163265,24.489796,42.857143,77.55102,97.959184,4.081633,4.081633,51.020408,67.346939,79.591837,48.979592,24.489796,26.530612,18.75,35.416667,14.583333,8.163265,34.693878,51.020408,77.55102,95.918367,2.040816,12.244898,32.653061,63.265306,100,4.081633,16.326531,38.77551,75.510204,97.959184,18.367347,67.346939,14.285714,22.916667,6.25,18.75,2.040816,6.122449,14.285714,46.938776,100,8.163265,28.571429,48.979592,77.55102,97.959184,4.081633,4.081633,51.020408,67.346939,79.591837,4.081633,91.836735,4.081633,8.333333,0,8.333333,53.061224,0,53.061224,53.061224,75.510204,2.040816,26.530612,48.979592,73.469388,100,16.326531,0,16.326531,16.326531,24.489796,34.693878,16.326531,48.979592,14.583333,31.25,14.583333,2.040816,12.244898,38.77551,75.510204,100,6.122449,16.326531,53.061224,65.306122,83.673469,8.163265,32.653061,48.979592,71.428571,95.918367,48.979592,32.653061,18.367347,25,16.666667,16.666667,2.040816,24.489796,61.22449,85.714286,100,8.163265,30.612245,44.897959,65.306122,91.836735,6.122449,10.204082,22.44898,46.938776,71.428571,61.22449,22.44898,16.326531,41.666667,20.833333,0,2.040816,26.530612,48.979592,73.469388,100,10.204082,16.326531,38.77551,75.510204,97.959184,4.081633,6.122449,32.653061,65.306122,79.591837,positive
12.5,12.5,0,0,6.25,12.5,0,0,0,25,6.25,0,0,0,0,0,6.25,18.75,0,0,0,31.25,68.75,0,0,26.666667,0,0,0,0,0,6.25,6.25,12.5,43.75,100,18.75,25,56.25,75,93.75,43.75,43.75,12.5,33.333333,6.666667,20,6.25,6.25,18.75,50,100,25,25,56.25,81.25,93.75,31.25,0,31.25,31.25,68.75,68.75,31.25,0,26.666667,0,0,18.75,25,56.25,75,93.75,6.25,6.25,12.5,43.75,100,0,0,0,0,0,31.25,56.25,12.5,26.666667,0,26.666667,6.25,6.25,12.5,43.75,100,18.75,25,56.25,75,93.75,31.25,0,31.25,31.25,68.75,0,100,0,0,0,0,0,0,0,0,0,6.25,25,50,75,100,0,0,0,0,0,25,18.75,56.25,6.666667,20,20,6.25,6.25,43.75,50,100,12.5,0,12.5,18.75,62.5,25,31.25,56.25,75,93.75,43.75,43.75,12.5,46.666667,6.666667,6.666667,25,25,43.75,56.25,93.75,12.5,12.5,37.5,68.75,87.5,6.25,0,6.25,6.25,100,87.5,0,12.5,0,26.666667,0,6.25,25,56.25,75,100,0,0,0,0,0,12.5,0,12.5,12.5,31.25,positive
12.5,0,2.5,7.5,0,7.5,5,2.5,27.5,0,2.5,10,2.5,5,7.5,2.5,2.5,2.5,0,0,60,32.5,7.5,33.333333,12.820513,2.564103,5,30,50,72.5,97.5,2.5,20,27.5,70,100,47.5,0,47.5,57.5,85,30,27.5,42.5,15.384615,20.512821,20.512821,2.5,20,27.5,65,100,35,40,60,72.5,95,5,15,42.5,77.5,97.5,7.5,27.5,65,2.564103,12.820513,33.333333,47.5,0,47.5,57.5,85,2.5,10,25,65,100,5,30,52.5,77.5,97.5,27.5,30,42.5,17.948718,17.948718,23.076923,2.5,10,27.5,65,100,20,40,60,72.5,95,5,15,42.5,77.5,97.5,35,55,10,41.025641,5.128205,10.25641,5,12.5,37.5,52.5,97.5,2.5,25,57.5,72.5,100,30,30,60,90,92.5,50,40,10,43.589744,5.128205,15.384615,2.5,25,45,70,95,7.5,22.5,50,87.5,100,20,20,47.5,57.5,85,67.5,7.5,25,12.820513,35.897436,2.564103,2.5,17.5,50,77.5,97.5,22.5,0,22.5,47.5,57.5,10,20,35,72.5,100,25,60,15,33.333333,5.128205,12.820513,2.5,10,45,57.5,75,5,30,50,72.5,97.5,20,20,77.5,80,100,positive
5,15,0,10,0,0,5,5,10,0,5,0,10,5,0,10,5,10,0,5,25,40,35,5.263158,15.789474,47.368421,25,25,30,35,55,10,15,65,80,95,5,5,40,70,100,45,30,25,26.315789,26.315789,5.263158,5,10,45,75,100,25,25,35,40,85,15,15,50,55,80,40,30,30,42.105263,21.052632,10.526316,5,20,60,80,100,10,10,65,75,95,15,15,30,35,55,20,55,25,21.052632,10.526316,21.052632,65,65,75,90,95,5,10,30,45,100,15,15,50,55,80,10,80,10,10.526316,0,10.526316,50,0,50,50,55,5,20,60,80,100,30,0,30,30,35,15,50,35,21.052632,10.526316,42.105263,15,0,15,25,90,5,20,50,65,100,10,10,45,70,85,40,40,20,21.052632,21.052632,21.052632,15,25,35,55,90,5,20,70,80,100,10,10,45,65,95,35,25,40,10.526316,42.105263,10.526316,5,5,40,85,100,25,25,30,35,55,10,15,60,75,95,positive
15.384615,3.846154,3.846154,15.384615,3.846154,7.692308,3.846154,7.692308,3.846154,11.538462,0,7.692308,3.846154,0,7.692308,0,0,0,0,3.846154,38.461538,34.615385,26.923077,28,8,28,11.538462,38.461538,50,69.230769,100,7.692308,15.384615,30.769231,57.692308,84.615385,3.846154,3.846154,26.923077,80.769231,92.307692,34.615385,42.307692,23.076923,40,20,16,7.692308,19.230769,30.769231,65.384615,100,23.076923,38.461538,53.846154,80.769231,96.153846,3.846154,3.846154,15.384615,34.615385,69.230769,30.769231,26.923077,42.307692,32,12,24,3.846154,15.384615,26.923077,80.769231,92.307692,7.692308,7.692308,30.769231,65.384615,84.615385,11.538462,34.615385,46.153846,69.230769,100,26.923077,50,23.076923,32,20,16,7.692308,7.692308,30.769231,65.384615,100,23.076923,38.461538,53.846154,80.769231,96.153846,3.846154,3.846154,15.384615,34.615385,69.230769,11.538462,69.230769,19.230769,16,8,20,11.538462,0,11.538462,46.153846,69.230769,3.846154,19.230769,42.307692,65.384615,92.307692,38.461538,38.461538,50,73.076923,100,46.153846,23.076923,30.769231,28,24,12,7.692308,19.230769,42.307692,65.384615,100,26.923077,26.923077,46.153846,50,96.153846,3.846154,15.384615,53.846154,84.615385,92.307692,57.692308,19.230769,23.076923,16,32,12,11.538462,34.615385,53.846154,73.076923,96.153846,3.846154,3.846154,15.384615,23.076923,92.307692,7.692308,7.692308,42.307692,61.538462,100,50,38.461538,11.538462,28,16,8,3.846154,19.230769,30.769231,65.384615,92.307692,11.538462,38.461538,50,69.230769,100,15.384615,0,15.384615,34.615385,84.615385,positive
7.407407,0,3.703704,3.703704,0,7.407407,7.407407,0,0,7.407407,0,0,7.407407,0,7.407407,22.222222,18.518519,7.407407,0,0,14.814815,70.37037,14.814815,15.384615,3.846154,19.230769,18.518519,18.518519,74.074074,96.296296,100,3.703704,14.814815,40.740741,66.666667,92.592593,33.333333,33.333333,59.259259,62.962963,77.777778,66.666667,18.518519,14.814815,19.230769,23.076923,3.846154,3.703704,14.814815,40.740741,55.555556,96.296296,33.333333,33.333333,59.259259,62.962963,77.777778,18.518519,18.518519,70.37037,85.185185,100,14.814815,62.962963,22.222222,19.230769,3.846154,23.076923,33.333333,33.333333,59.259259,62.962963,77.777778,3.703704,14.814815,37.037037,51.851852,92.592593,18.518519,18.518519,74.074074,85.185185,100,59.259259,25.925926,14.814815,34.615385,23.076923,3.846154,3.703704,14.814815,37.037037,66.666667,96.296296,33.333333,33.333333,48.148148,62.962963,77.777778,18.518519,18.518519,70.37037,85.185185,100,7.407407,85.185185,7.407407,7.692308,3.846154,11.538462,18.518519,0,18.518519,18.518519,100,3.703704,22.222222,44.444444,66.666667,92.592593,74.074074,0,74.074074,74.074074,96.296296,33.333333,44.444444,22.222222,30.769231,3.846154,34.615385,7.407407,14.814815,66.666667,85.185185,100,3.703704,22.222222,37.037037,55.555556,92.592593,33.333333,33.333333,48.148148,59.259259,77.777778,33.333333,25.925926,40.740741,26.923077,15.384615,15.384615,7.407407,14.814815,59.259259,74.074074,100,3.703704,3.703704,29.62963,55.555556,81.481481,22.222222,25.925926,44.444444,66.666667,96.296296,29.62963,14.814815,55.555556,7.692308,38.461538,11.538462,7.407407,14.814815,59.259259,66.666667,88.888889,18.518519,18.518519,74.074074,96.296296,100,3.703704,22.222222,40.740741,55.555556,92.592593,positive
6.122449,2.040816,10.204082,8.163265,2.040816,4.081633,2.040816,8.163265,6.122449,14.285714,4.081633,4.081633,2.040816,4.081633,8.163265,6.122449,2.040816,6.122449,0,0,40.816327,22.44898,36.734694,6.25,25,18.75,12.244898,24.489796,69.387755,85.714286,100,4.081633,6.122449,38.77551,46.938776,79.591837,2.040816,18.367347,51.020408,65.306122,93.877551,32.653061,44.897959,22.44898,31.25,10.416667,18.75,4.081633,12.244898,46.938776,63.265306,97.959184,2.040816,30.612245,59.183673,75.510204,100,8.163265,20.408163,26.530612,36.734694,95.918367,36.734694,20.408163,42.857143,16.666667,27.083333,8.333333,2.040816,18.367347,51.020408,65.306122,93.877551,4.081633,6.122449,42.857143,46.938776,79.591837,12.244898,24.489796,61.22449,83.673469,100,28.571429,48.979592,22.44898,31.25,10.416667,18.75,6.122449,12.244898,46.938776,61.22449,97.959184,2.040816,30.612245,59.183673,75.510204,100,8.163265,20.408163,26.530612,36.734694,95.918367,14.285714,67.346939,18.367347,10.416667,2.083333,16.666667,20.408163,20.408163,24.489796,28.571429,95.918367,2.040816,18.367347,44.897959,63.265306,93.877551,12.244898,61.22449,71.428571,83.673469,100,38.77551,24.489796,36.734694,25,25,18.75,10.204082,20.408163,44.897959,71.428571,97.959184,6.122449,24.489796,63.265306,79.591837,100,2.040816,16.326531,40.816327,65.306122,93.877551,53.061224,20.408163,26.530612,12.5,37.5,12.5,2.040816,18.367347,44.897959,69.387755,100,30.612245,32.653061,48.979592,63.265306,93.877551,4.081633,12.244898,46.938776,71.428571,97.959184,42.857143,40.816327,16.326531,25,14.583333,6.25,2.040816,30.612245,44.897959,59.183673,93.877551,12.244898,24.489796,69.387755,85.714286,100,4.081633,6.122449,36.734694,48.979592,87.755102,positive
13.888889,0,8.333333,8.333333,19.444444,8.333333,2.777778,8.333333,0,2.777778,2.777778,0,2.777778,2.777778,8.333333,0,0,2.777778,0,8.333333,27.777778,36.111111,36.111111,14.285714,25.714286,31.428571,13.888889,30.555556,44.444444,61.111111,86.111111,2.777778,16.666667,27.777778,66.666667,100,8.333333,22.222222,55.555556,72.222222,97.222222,33.333333,25,41.666667,17.142857,25.714286,22.857143,16.666667,30.555556,41.666667,69.444444,100,22.222222,44.444444,63.888889,75,97.222222,2.777778,8.333333,25,55.555556,94.444444,44.444444,25,30.555556,25.714286,28.571429,17.142857,2.777778,11.111111,50,72.222222,97.222222,16.666667,27.777778,52.777778,69.444444,100,13.888889,19.444444,38.888889,61.111111,86.111111,30.555556,27.777778,41.666667,14.285714,25.714286,22.857143,16.666667,27.777778,38.888889,66.666667,91.666667,22.222222,44.444444,72.222222,83.333333,100,2.777778,8.333333,25,55.555556,94.444444,8.333333,75,16.666667,11.428571,5.714286,22.857143,13.888889,0,13.888889,47.222222,86.111111,2.777778,19.444444,52.777778,72.222222,100,30.555556,30.555556,38.888889,44.444444,83.333333,44.444444,8.333333,47.222222,11.428571,45.714286,5.714286,13.888889,27.777778,41.666667,66.666667,91.666667,44.444444,0,44.444444,75,83.333333,2.777778,11.111111,50,72.222222,100,41.666667,38.888889,19.444444,31.428571,8.571429,11.428571,13.888889,44.444444,63.888889,77.777778,91.666667,2.777778,8.333333,33.333333,58.333333,97.222222,16.666667,16.666667,30.555556,38.888889,100,55.555556,27.777778,16.666667,37.142857,20,2.857143,8.333333,27.777778,55.555556,72.222222,97.222222,13.888889,30.555556,44.444444,61.111111,86.111111,2.777778,2.777778,19.444444,25,100,positive
2.222222,0,2.222222,4.444444,4.444444,15.555556,2.222222,11.111111,2.222222,8.888889,0,6.666667,0,4.444444,0,13.333333,8.888889,4.444444,4.444444,4.444444,20,46.666667,33.333333,13.636364,18.181818,31.818182,42.222222,44.444444,57.777778,68.888889,97.777778,2.222222,15.555556,33.333333,66.666667,100,6.666667,24.444444,40,77.777778,95.555556,42.222222,40,17.777778,31.818182,13.636364,22.727273,2.222222,15.555556,33.333333,71.111111,100,6.666667,28.888889,53.333333,77.777778,97.777778,4.444444,24.444444,46.666667,66.666667,84.444444,37.777778,40,22.222222,27.272727,18.181818,13.636364,4.444444,24.444444,37.777778,60,95.555556,2.222222,15.555556,33.333333,71.111111,100,42.222222,44.444444,62.222222,68.888889,97.777778,42.222222,40,17.777778,31.818182,13.636364,22.727273,2.222222,15.555556,33.333333,71.111111,100,6.666667,28.888889,53.333333,77.777778,97.777778,4.444444,24.444444,46.666667,66.666667,84.444444,2.222222,91.111111,6.666667,2.272727,2.272727,11.363636,57.777778,0,0,0,57.777778,2.222222,22.222222,44.444444,73.333333,100,55.555556,0,55.555556,68.888889,97.777778,33.333333,28.888889,37.777778,27.272727,20.454545,25,11.111111,20,55.555556,73.333333,100,2.222222,15.555556,48.888889,64.444444,97.777778,4.444444,24.444444,37.777778,60,95.555556,24.444444,37.777778,37.777778,13.636364,13.636364,20.454545,13.333333,26.666667,60,68.888889,97.777778,2.222222,24.444444,46.666667,64.444444,95.555556,8.888889,17.777778,33.333333,73.333333,100,51.111111,20,28.888889,25,36.363636,6.818182,6.666667,20,40,77.777778,100,42.222222,44.444444,57.777778,68.888889,97.777778,2.222222,8.888889,33.333333,51.111111,91.111111,positive
8.695652,0,8.695652,4.347826,4.347826,4.347826,6.521739,17.391304,2.173913,13.043478,4.347826,6.521739,0,0,2.173913,2.173913,2.173913,10.869565,0,2.173913,23.913043,26.086957,50,17.777778,11.111111,24.444444,2.173913,8.695652,26.086957,39.130435,95.652174,4.347826,10.869565,43.478261,82.608696,100,15.217391,36.956522,58.695652,73.913043,97.826087,26.086957,52.173913,21.73913,17.777778,15.555556,20,6.521739,26.086957,47.826087,89.130435,100,2.173913,32.608696,52.173913,69.565217,95.652174,4.347826,10.869565,23.913043,58.695652,97.826087,52.173913,17.391304,30.434783,20,15.555556,8.888889,15.217391,36.956522,58.695652,73.913043,97.826087,6.521739,43.478261,60.869565,89.130435,100,2.173913,8.695652,26.086957,34.782609,95.652174,26.086957,52.173913,21.73913,17.777778,15.555556,20,6.521739,26.086957,47.826087,89.130435,100,2.173913,32.608696,52.173913,69.565217,95.652174,4.347826,10.869565,23.913043,58.695652,97.826087,4.347826,82.608696,13.043478,6.666667,2.222222,20,13.043478,0,13.043478,13.043478,23.913043,2.173913,28.26087,56.521739,76.086957,100,8.695652,8.695652,32.608696,39.130435,93.478261,36.956522,10.869565,52.173913,11.111111,24.444444,11.111111,2.173913,8.695652,30.434783,60.869565,100,23.913043,23.913043,32.608696,39.130435,89.130435,15.217391,36.956522,58.695652,73.913043,97.826087,41.304348,36.956522,21.73913,26.666667,20,13.333333,4.347826,13.043478,39.130435,67.391304,100,17.391304,28.26087,54.347826,69.565217,86.956522,2.173913,8.695652,41.304348,82.608696,95.652174,58.695652,23.913043,17.391304,15.555556,22.222222,13.333333,6.521739,36.956522,60.869565,76.086957,100,2.173913,8.695652,26.086957,39.130435,95.652174,4.347826,10.869565,30.434783,58.695652,97.826087,positive
0,0,7.317073,12.195122,0,9.756098,2.439024,14.634146,9.756098,4.878049,4.878049,4.878049,2.439024,2.439024,2.439024,0,4.878049,17.073171,0,0,39.02439,19.512195,41.463415,12.5,45,12.5,2.439024,17.073171,29.268293,65.853659,97.560976,39.02439,41.463415,70.731707,85.365854,95.121951,4.878049,19.512195,43.902439,63.414634,100,24.390244,56.097561,19.512195,30,12.5,17.5,2.439024,17.073171,48.780488,70.731707,95.121951,4.878049,19.512195,46.341463,73.170732,100,9.756098,26.829268,43.902439,60.97561,92.682927,41.463415,17.073171,41.463415,12.5,45,17.5,4.878049,19.512195,43.902439,63.414634,100,39.02439,39.02439,48.780488,82.926829,95.121951,2.439024,17.073171,29.268293,65.853659,97.560976,21.95122,58.536585,19.512195,32.5,10,20,2.439024,17.073171,48.780488,70.731707,95.121951,4.878049,21.95122,46.341463,73.170732,100,9.756098,26.829268,43.902439,60.97561,92.682927,12.195122,68.292683,19.512195,17.5,2.5,35,9.756098,9.756098,26.829268,29.268293,92.682927,4.878049,34.146341,53.658537,78.04878,100,2.439024,12.195122,21.95122,56.097561,97.560976,29.268293,26.829268,43.902439,17.5,30,27.5,2.439024,24.390244,60.97561,80.487805,95.121951,9.756098,12.195122,29.268293,65.853659,97.560976,4.878049,19.512195,43.902439,63.414634,100,39.02439,36.585366,24.390244,27.5,27.5,20,9.756098,26.829268,51.219512,65.853659,97.560976,4.878049,14.634146,36.585366,75.609756,100,2.439024,17.073171,48.780488,70.731707,95.121951,46.341463,39.02439,14.634146,47.5,5,10,4.878049,19.512195,51.219512,75.609756,100,2.439024,17.073171,29.268293,65.853659,97.560976,39.02439,39.02439,43.902439,58.536585,85.365854,positive
7.692308,0,2.564103,5.128205,2.564103,20.512821,5.128205,2.564103,2.564103,5.128205,0,5.128205,2.564103,2.564103,15.384615,7.692308,2.564103,10.25641,0,0,33.333333,46.153846,20.512821,28.947368,18.421053,21.052632,10.25641,20.512821,35.897436,66.666667,82.051282,5.128205,28.205128,58.974359,87.179487,100,2.564103,17.948718,41.025641,56.410256,79.487179,43.589744,30.769231,25.641026,31.578947,18.421053,18.421053,5.128205,23.076923,46.153846,87.179487,100,2.564103,17.948718,41.025641,61.538462,79.487179,10.25641,20.512821,56.410256,74.358974,84.615385,20.512821,41.025641,38.461538,21.052632,18.421053,23.684211,2.564103,17.948718,41.025641,56.410256,79.487179,5.128205,28.205128,51.282051,89.74359,100,10.25641,20.512821,43.589744,71.794872,84.615385,41.025641,33.333333,25.641026,34.210526,18.421053,18.421053,5.128205,23.076923,46.153846,87.179487,97.435897,2.564103,17.948718,41.025641,61.538462,100,10.25641,20.512821,56.410256,74.358974,84.615385,17.948718,74.358974,7.692308,28.947368,2.631579,13.157895,10.25641,10.25641,35.897436,74.358974,82.051282,2.564103,28.205128,48.717949,71.794872,100,15.384615,0,15.384615,23.076923,66.666667,58.974359,17.948718,23.076923,26.315789,36.842105,5.263158,5.128205,23.076923,53.846154,76.923077,97.435897,12.820513,12.820513,30.769231,46.153846,92.307692,2.564103,17.948718,41.025641,56.410256,100,43.589744,17.948718,38.461538,26.315789,26.315789,7.894737,10.25641,35.897436,53.846154,69.230769,84.615385,2.564103,2.564103,17.948718,41.025641,61.538462,5.128205,23.076923,46.153846,89.74359,100,48.717949,33.333333,17.948718,28.947368,15.789474,18.421053,2.564103,17.948718,48.717949,64.102564,97.435897,10.25641,20.512821,35.897436,66.666667,82.051282,12.820513,12.820513,46.153846,84.615385,100,positive
5.263158,0,5.263158,10.526316,0,5.263158,0,5.263158,5.263158,21.052632,0,5.263158,15.789474,5.263158,5.263158,0,0,10.526316,0,0,36.842105,26.315789,36.842105,16.666667,33.333333,27.777778,15.789474,15.789474,26.315789,73.684211,100,31.578947,31.578947,52.631579,63.157895,94.736842,5.263158,5.263158,36.842105,57.894737,89.473684,31.578947,57.894737,10.526316,50,5.555556,16.666667,21.052632,21.052632,52.631579,63.157895,94.736842,5.263158,10.526316,36.842105,78.947368,100,42.105263,0,42.105263,42.105263,73.684211,36.842105,26.315789,36.842105,27.777778,33.333333,16.666667,5.263158,5.263158,36.842105,57.894737,89.473684,31.578947,31.578947,52.631579,63.157895,94.736842,15.789474,15.789474,26.315789,73.684211,100,15.789474,73.684211,10.526316,33.333333,0,22.222222,21.052632,0,21.052632,31.578947,52.631579,5.263158,15.789474,57.894737,78.947368,100,42.105263,0,42.105263,42.105263,73.684211,10.526316,73.684211,15.789474,22.222222,0,22.222222,42.105263,0,42.105263,42.105263,73.684211,5.263158,26.315789,52.631579,68.421053,100,15.789474,0,15.789474,21.052632,84.210526,31.578947,15.789474,52.631579,5.555556,33.333333,27.777778,21.052632,21.052632,31.578947,42.105263,100,15.789474,0,15.789474,73.684211,84.210526,5.263158,10.526316,57.894737,68.421053,94.736842,52.631579,15.789474,31.578947,16.666667,33.333333,0,15.789474,36.842105,52.631579,73.684211,100,5.263158,0,5.263158,10.526316,78.947368,21.052632,21.052632,31.578947,63.157895,94.736842,47.368421,36.842105,15.789474,38.888889,11.111111,11.111111,5.263158,10.526316,36.842105,52.631579,89.473684,15.789474,15.789474,26.315789,73.684211,100,63.157895,0,63.157895,68.421053,94.736842,positive
